Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price_per_Unit,Total_Amount
b2006e35-41a3-42a8-b9fd-c74ad63769be,2023-11-03,f9ec06ad-fc4d-480f-aeda-3fc684625ae9,Male,19,Electronics,4,300,1200
680526ca-9f5c-45b3-9bde-8edc29e79bd2,2023-06-15,a265bd8d-89ed-49e2-aecc-f8ce16e27e40,Male,62,Beauty,4,30,120
98563b56-bb8f-410a-b37e-4155fb471c71,2023-09-08,38c96566-2c5c-4d96-ab9e-4194c78868c0,Female,43,Beauty,3,300,900
33b31fdc-f063-45bc-9684-66cae9a586ba,2023-01-10,30e2fc98-f4cb-4cf4-b059-4e4854c91065,Male,31,Electronics,4,50,200
e7407b79-8c88-4a46-8d79-6c425ad864b5,2023-02-27,a13ecea6-9c11-4e40-8500-e1bb31a8277a,Male,24,Clothing,1,25,25
633dfe7e-6d64-4383-b7f1-886f2318d665,2023-07-05,77e1d323-6a03-4f64-89e7-31e5262e13d6,Male,20,Clothing,4,50,200
b8539904-6f35-42b0-bacf-e2dece602b8d,2023-06-07,e3675052-41de-482f-9cd5-3181b3fa5e8b,Female,64,Clothing,2,50,100
e80cd622-299c-4e55-b63a-3a98fd3ecc46,2023-05-03,2371c3c5-c276-48d7-984a-0a8a08d732cc,Male,40,Clothing,3,25,75
71162006-c1ed-4c90-9706-104bcb83d7d3,2023-01-30,95516590-5bb6-490a-b1ca-6b7ba309048f,Male,63,Beauty,1,50,50
e34e2004-7015-47e6-989e-4e2e77d2b50d,2023-05-04,de6ee051-4293-49fe-956d-da728468d36f,Female,60,Beauty,3,30,90
5939775c-7da5-4502-8ac7-eeda49d5a6a8,2023-10-18,f2756de5-9f81-40c6-846c-c26439821a05,Male,64,Beauty,1,25,25
9510bc54-5885-46a7-83bd-0771af840a9a,2023-02-10,163005fe-87dc-4f1a-a25c-31ce6b9e4e04,Male,62,Beauty,2,50,100
6bade8a8-d039-451e-b701-0558b897c964,2023-02-13,d822ce4c-9a55-4fa9-8e53-0a2b89bada69,Male,35,Beauty,3,500,1500
149fbd99-6f32-42a4-bc1b-b5e11ba11a81,2023-09-06,e2043d60-a5f0-4f37-9d1e-993911bf65d5,Male,55,Clothing,4,50,200
f3ab1f05-ddac-4640-bbb7-75b0f85e3bd9,2023-02-05,65f9eafb-eff5-4145-8d95-3bbf57243013,Male,52,Clothing,1,30,30
81f68d01-bff2-43c2-bfae-8ae1867d2727,2023-09-30,1bd3d198-9240-4abe-9e5e-31723d95eb09,Female,32,Clothing,3,300,900
b288342a-b02a-4bac-84d6-eeac3991fbcb,2023-03-06,9951a1dd-d9f7-4f4c-b2bb-e7948c22199b,Female,42,Clothing,4,50,200
a87f7af4-340e-4c5e-bf71-16f25b6421d4,2023-03-07,cd652acb-2ea2-4b85-8267-3a54ee48856b,Female,54,Beauty,3,300,900
5783fa2b-3915-408e-8218-1529bb3028bb,2023-12-04,a69ec083-df33-4107-8745-eb9a3955cafe,Male,45,Beauty,3,500,1500
a3072650-971f-4be4-85c4-165fdad1463e,2023-09-01,b3159532-1d41-4974-b7f1-39bd698a397b,Male,27,Beauty,3,50,150
f9b572d3-97f7-41de-84f5-4e096ed3be50,2023-10-09,cbaedc48-36ca-4df1-bc97-d014b8affc71,Male,56,Electronics,1,25,25
3c42c4b2-c296-4183-b2c4-8a1a9fdae552,2023-03-26,77c59a4e-0929-4b1e-a82f-46df9f5b80c7,Female,34,Clothing,4,300,1200
28734bf3-12cc-49f0-98a7-c009937ab959,2023-05-16,18e51e34-64c5-49b5-8376-ad6cbfd031dd,Male,56,Clothing,2,500,1000
b6a3ee2e-b568-4866-877d-9b63defb3d15,2023-09-28,8cf3aacc-fa22-4e2e-aac1-dac5334944ce,Male,39,Beauty,1,25,25
4e6a7ae2-515d-4c8c-befe-8cb895316ae9,2023-11-07,42a8a18d-ec29-4a01-beb6-a38adcaba96c,Female,43,Clothing,1,25,25
08e0c326-1a9d-46d1-b57d-056f183e94c9,2023-08-05,1d91c0cd-c924-47d9-a653-27739f1498d9,Male,61,Clothing,1,25,25
429d3f26-15d8-4596-9c16-51f7aab15c73,2023-04-19,e25b16f8-92f8-4d78-bdbe-b788ad824249,Female,42,Beauty,2,25,50
b2371637-4124-475b-9d53-13deedb103f6,2023-10-04,60c0a2c6-1324-4007-8df0-1379038c866d,Female,34,Electronics,4,50,200
bf9b55c1-7ecf-4fcb-b19c-5ef816a079ab,2023-12-20,36378328-f4b2-47a3-9dc5-e215a535a5a8,Female,30,Electronics,4,50,200
5f14cf51-7ee7-4fe0-b33d-e4f843bde776,2023-04-13,5f6cb9b1-4f74-4ddd-8614-a31cbf803501,Male,37,Electronics,4,50,200
5b98b125-d1bf-452a-94c5-ebc85aab2c84,2024-01-01,aa954357-7da7-430a-8aef-20e4a577b63a,Male,42,Beauty,3,500,1500
0cfc9b49-b90a-49d6-8cb7-4ba6f463b456,2023-06-09,83928403-8c51-4aac-b1ab-4ec78e0ffddb,Male,21,Clothing,3,500,1500
7b4852d2-70b0-4937-b191-a059796e33ab,2023-07-24,c756f176-b6b3-43c6-a4b6-b6b02e5ccea4,Male,27,Beauty,3,500,1500
1adaf81d-1559-49a2-b8ff-bb90f9d15fca,2023-12-10,d6f2d431-906f-46b7-9aef-4261b227c8a5,Male,20,Beauty,2,30,60
8a553bc9-e246-4b03-8f20-896312a20c91,2023-11-29,86d64abf-845d-4b15-acd0-62b05843237d,Male,58,Clothing,3,500,1500
295a62e4-24e7-4083-a0b7-b82697cd6ded,2023-07-11,d8a66882-60df-4be8-b789-19297a212751,Male,62,Electronics,2,50,100
9cb7d7d8-8de2-4db3-ae14-737800a8265a,2023-08-13,6f6c5c71-ea86-4650-a984-7e4fbac1f95a,Female,35,Electronics,4,50,200
53f3f533-869b-40f2-a3d5-6bbf011ad7b3,2023-09-22,a98ba032-0f6a-414e-b210-c92bf3f761ca,Male,64,Beauty,3,30,90
5ae4c4e4-1c6a-4a77-bd75-f5ff44c4d902,2023-08-20,7ae0a571-cf3e-48f2-833d-d82c5d4b9af0,Female,53,Electronics,3,30,90
8fe39c91-ca61-4267-94b2-3a86d6d1e4a9,2023-03-03,658da1e1-d0d8-4c28-8031-7b5d521fc04c,Male,64,Beauty,1,500,500
6f7550da-6a9f-4ae3-afc1-526a7c5a1275,2023-05-07,b8191fb8-e98d-424c-8a26-e4d1d57f7f87,Male,39,Beauty,2,300,600
2a02aa82-04f3-49c3-a45d-688e30a7bf12,2023-04-26,ebf7b05d-9b99-46dd-aa0d-291f6402cdc4,Male,51,Clothing,4,30,120
28bbd1e6-a8e3-4bf9-8820-56ac7ac8e056,2023-02-02,fb1b0b5a-12fb-4902-84b1-90bca636f68f,Female,64,Clothing,1,25,25
1c655fc2-be16-4748-a592-d5c7f3bcecff,2023-06-23,47f4c393-77a3-40bc-a15f-761facc2c220,Female,25,Clothing,1,50,50
5a809e9e-1d84-46ba-a9eb-5cdbb14f6247,2023-01-11,8fa69dd2-ddee-42aa-96c6-9528c0e10d71,Female,57,Beauty,4,25,100
f89aee4a-e36a-431a-aac5-a201fdd7a30b,2023-10-29,3272c330-2390-47e5-a2e3-ea44ea71d76a,Female,61,Clothing,1,50,50
831165ab-8428-4115-bcc3-fd8a69b53316,2023-10-11,f3df8c41-9476-4753-bd97-43f69d8e5c3c,Male,36,Electronics,2,50,100
0fbb16ab-f090-4764-8a71-3e76330a6c01,2023-04-28,146df5b0-a8c1-4fcd-8187-807c8f621b40,Female,59,Electronics,2,30,60
a4e634ef-7ab8-4c5a-aad5-eecb4a34c85f,2023-10-29,66e398f9-996d-4741-b758-33451a0a4117,Male,58,Beauty,3,30,90
dbce91b3-a813-48f2-9672-c14c642b0a5b,2023-04-23,f0ce36d5-ab7c-4cc1-953d-06daa5a9a8a6,Male,54,Beauty,1,25,25
a4479152-10ab-4391-aee7-717fb2112a18,2023-01-04,c996f3e2-6900-4040-bda5-731fc2b4bf16,Female,23,Clothing,3,50,150
47dc22ff-df2f-4987-93a4-ccf422f287e2,2023-02-06,30035aae-28f7-42dd-ba5d-69d102a023f7,Female,43,Beauty,1,25,25
6dffa107-775b-4b3b-a403-cb6ffeae8e07,2023-12-29,be9710d0-9597-4c56-b41e-d6910afac270,Female,51,Beauty,2,300,600
a0e18c80-d78d-4ec1-867d-df21f8770776,2023-11-20,c4054b7c-fb0e-4b72-9e64-dd36366d28d7,Female,62,Electronics,2,25,50
8ac8884c-3e75-4839-b6e7-7b94ef2d3cdb,2023-01-31,c3c86b2a-e113-4102-8c12-1bd8f560503d,Female,23,Electronics,2,500,1000
359b3821-4a78-4349-8131-57775851b1ce,2023-04-28,2a512848-a335-4753-8250-845023f89db2,Female,54,Clothing,1,25,25
07d99346-b591-4e9d-971e-b8c58d948a0c,2023-02-04,6a38dee6-9701-4825-9f0f-84c020c5560b,Female,50,Beauty,2,500,1000
3468b1ff-4d50-4296-b163-99b5409b8206,2023-01-17,be6ba6fa-d9a1-4566-9764-d763722a3a32,Female,39,Beauty,1,500,500
46612b4c-b407-4625-9963-bef240e782c4,2023-06-19,5992066c-2d21-444a-95ca-aeacb5241858,Male,38,Electronics,3,500,1500
5349de29-1a7b-48b4-aa17-a0bb603501f3,2023-02-06,300474a9-c266-4500-871b-0febe4c92a98,Female,23,Beauty,1,300,300
c263dd3a-1418-4bc7-bb88-a1ec08f7f0dc,2023-09-21,df6a777f-7f80-47c6-887c-34e604aa847e,Female,23,Electronics,3,25,75
a56e5ab1-0ccf-4116-b567-2b7334ebec55,2023-05-02,1e75f019-351b-4418-9a48-5cfea6efad88,Male,21,Clothing,1,25,25
1d8ab160-34e6-4b4c-9de3-26e78266e7c6,2023-05-23,75f18b10-0edf-4530-80fb-bb7e6f96bf8b,Female,47,Electronics,3,300,900
51fe758e-44c8-433b-8457-0ebc62d45a79,2023-12-09,1f82ac8a-2dc0-4003-a47d-3372b6db53a5,Male,28,Beauty,2,50,100
81248ab5-a14b-4b50-9e80-cb70e9b07d2d,2023-09-06,e7da3e70-37a8-4f12-a2de-b5be2baf4e2e,Male,47,Clothing,3,30,90
07744405-af14-488b-a516-636468e1ec9f,2023-04-20,651f3d06-a43f-430f-b3cd-aeff982d06f2,Female,48,Electronics,2,25,50
29683cf5-3b59-4030-a330-c125ac551b92,2023-10-04,55ba1f69-f881-43aa-84fd-9f15d6b6987a,Male,41,Electronics,2,30,60
63f57697-fd82-4b3e-9946-0e2a7523bf85,2023-03-09,0020999c-8adf-497e-8f77-591118347e9a,Male,26,Clothing,3,300,900
80fa3643-72e6-4acb-b47d-0ec617ea4a5b,2023-10-20,e324a896-94f9-427c-891d-5771a1971efe,Male,20,Clothing,1,50,50
faceb97c-41b5-4eb4-9ae6-2f556be33cae,2023-10-23,d88cc6d1-df1e-4c92-a03b-50e2a3681504,Male,48,Electronics,1,50,50
5e74004f-a162-43a6-9fc8-615b1a191992,2023-08-31,a766295f-1da1-45a9-8ad3-b2368b17a12b,Female,57,Beauty,4,50,200
275c3d7d-e0c8-4e4e-94b3-3dafda7442d1,2023-05-05,22f0bb5c-e809-41fb-9fd9-1e0da5844f0b,Male,54,Electronics,1,300,300
6048af88-f8ef-40be-b0e5-c2937ef6aa49,2023-08-31,9faccd62-e400-4c3b-98ee-eff236b92937,Female,53,Clothing,4,500,2000
f1d4c9ef-aed5-47c0-a81a-999c894e7d5c,2023-07-28,4a65108e-231c-4a09-86ba-f919afff64c9,Male,41,Electronics,1,500,500
e236ae18-a394-4c5f-90ea-0388263d0c57,2023-04-08,551a41db-203b-43d3-80cf-a23391b1dbef,Male,48,Clothing,1,30,30
332c10b3-5900-4f8b-a31c-128f37fc1056,2023-02-18,4dec937f-a0d8-42f7-a6fd-190e33e2a254,Male,23,Clothing,2,500,1000
ed8f5d63-20f4-43d1-9de1-92f881a70d54,2023-02-19,3c4bc2cc-aa58-4c16-b37e-8f9eeb1bff7c,Male,19,Beauty,4,500,2000
7e21cf88-632d-4383-a7cd-a3e1975fb498,2023-12-04,c4906b27-310c-4548-a1b2-3cb7a8700835,Female,37,Clothing,1,50,50
d6c4617b-742d-4806-8519-95b7d354fe85,2023-08-09,b0a49972-7a96-4546-a050-40d2216c5a53,Female,45,Clothing,4,50,200
800e38dc-1a7c-4ae7-ab92-d8d47b635eac,2023-07-01,4e5ac31f-ee30-408a-934e-007d0ce8ce56,Male,28,Beauty,2,30,60
b3dd61ed-dbd7-46f2-8a1f-992360d5a82e,2023-08-05,308c0460-7af5-4248-81df-cce98e8e4718,Male,21,Clothing,2,25,50
a77e0a13-3f02-423a-bb74-fcaa72845e42,2023-07-30,aa335a98-50a4-4ab6-9f24-ff671f3bab9d,Female,32,Beauty,4,30,120
ed6c03e8-e69b-435e-a078-a6b4a7aac26c,2023-08-28,8a5fb516-6840-4f32-a5fb-dd1c140ef609,Male,23,Beauty,2,30,60
64c3e584-2e3f-4921-b88c-6f623e7ce35e,2023-01-28,2be672b3-9e41-469b-aee9-df99fed5766c,Male,47,Clothing,3,300,900
d5d6ca12-1201-46d9-8bb7-e068b8177024,2023-12-11,8d855ca8-6ca1-4923-9c5e-f7dfcad30fc5,Male,55,Clothing,3,300,900
10369515-ddaa-49f0-bd4e-68eedbd4a6b3,2023-12-01,f028fc48-63a6-4c53-b3df-00d5c444b4a3,Female,19,Electronics,2,30,60
e7da641e-46fa-467e-8cac-d34468c48a06,2023-11-27,ed572048-46fc-46a6-951f-3edf47dfae1b,Female,32,Beauty,3,30,90
31daa6ff-6145-4ab4-9436-e1dc44f0dfd3,2023-02-20,2c5f6f4a-5041-4c0f-a4ba-11041f66f3d8,Female,28,Electronics,1,30,30
f9376e5e-040f-44fb-85e3-4a9a495cd690,2023-02-01,66958802-e59e-4adf-987a-5fcd8085e0c2,Male,25,Clothing,4,500,2000
ac028c32-817b-42ef-a9a4-b3a056624bb1,2023-07-26,b6a00ce2-40e6-4fee-a778-05ad52189c5e,Male,43,Electronics,1,300,300
3a2db15e-17c9-4874-a9b1-5e8c20291b3e,2023-06-23,5770c153-db6f-4b3a-8450-3f2e61731f70,Female,62,Beauty,4,30,120
248a1c3b-3eac-4604-96f2-a4f87e3503fb,2023-02-25,19419b1c-191d-49c6-8e9d-3792b033c461,Female,61,Electronics,2,50,100
c0da8170-515f-42a9-b087-255cd0f8e831,2023-05-08,8ef7736c-3127-4607-abf3-ed6a907c4133,Female,22,Beauty,1,50,50
2e0973b4-8e1f-4a30-bb84-e85d9af75e29,2023-04-09,e093cf90-6b12-446b-bcef-6a7232d36342,Female,23,Clothing,2,500,1000
6d51b730-4811-4208-a0c0-060155befe88,2023-04-08,98812aab-05e7-4af4-9c39-c3bf4a30ee81,Male,43,Clothing,2,500,1000
3de1ac1d-9937-4c49-9645-156d4428032f,2023-10-02,ce23a30d-5b46-4f64-b709-1987fafa1bc4,Female,21,Beauty,4,25,100
1b02ff00-a488-45a1-8166-c6ea7a603002,2023-08-18,c54545d8-92ae-4c7a-a464-cac22bfb8ec3,Male,36,Clothing,4,25,100
f58d33ad-ccbd-43a1-a383-b43ab033d3e7,2023-03-13,5149943a-94af-4714-99e1-7460bcd0f43b,Female,37,Clothing,4,25,100
b348934e-9f5a-483f-aaaa-40e10a41372f,2023-08-05,25df1564-6a6b-4b37-888e-3ffff573a426,Male,50,Clothing,1,500,500
24e2da06-d4f8-4e8d-9fd5-d373560fc15a,2023-04-04,cd34bd21-2894-4577-b11e-e25d30af6d7c,Female,37,Clothing,3,500,1500
da0ea54c-8025-4b90-80fa-b04434816cf4,2023-05-23,f9578ebb-3e43-4e5e-89ad-e7fcfbbe42e3,Female,29,Beauty,4,500,2000
5aabb709-84f2-4fca-880d-bf0f6d8f01a6,2023-08-25,13fc6b46-6aa7-4fff-ab45-0166ead51efa,Female,64,Electronics,4,50,200
55a8229a-dc21-4e96-8208-e3461c6d5709,2023-05-08,7fac8619-a4e4-42ff-979e-784de3cfd824,Female,18,Electronics,1,500,500
6cc56f07-9f9b-438e-bf43-5ab2b9663832,2023-02-08,add0e3dd-b816-447d-8c65-004328549f59,Male,43,Clothing,4,50,200
27102c49-4e4c-4404-8c43-78854a5615eb,2023-08-15,aa49e810-01a9-49be-81fa-dde7ea7fd8a5,Female,31,Electronics,1,25,25
922f63f0-6f6d-46b8-96ea-27bdef3830e9,2023-10-09,78340791-7d8b-49e0-89bc-c2190a73d23b,Male,55,Electronics,2,25,50
6c44d504-23cf-495e-9fd7-fb286b351091,2023-02-20,6b58c5b8-c21f-4eb2-bce5-e6acffb6f3a3,Male,54,Clothing,4,25,100
3b3f89b5-1dbc-4fbb-8b0e-a91f278d392a,2023-01-26,66a00fc1-a5ba-44a8-a1bc-6cc793bebf41,Male,28,Clothing,4,30,120
7129c207-9adf-41d7-b23d-e9a720070632,2023-11-30,6794d571-262c-40be-bcd5-93c8ba150ae6,Male,53,Electronics,2,30,60
5c97da02-ab61-4ed6-8460-50ee3855325f,2023-10-04,63948ebc-f4dc-45c1-8bf8-e1e2d8a84256,Female,30,Beauty,2,300,600
cee1c193-a609-4fae-8e3a-eb7b702dc97c,2023-01-08,8f02192b-58ba-418e-b1c9-1dc85a58e37f,Male,60,Clothing,2,300,600
2b5e64cc-7d46-43d4-8fda-4bf8cf285740,2023-02-17,54a55b52-2553-4e80-b5d9-3266aaa0e72f,Male,20,Beauty,4,300,1200
4b836dae-6827-4221-a6eb-b148333e5ca7,2023-05-02,3a20b62b-8b8c-4b0e-9504-1a55ca39f824,Male,50,Electronics,3,30,90
7f305c42-d243-43a7-97c5-30b957747e1f,2023-03-27,afdc7730-53a6-41a6-b790-3483be35ffaa,Female,23,Clothing,3,30,90
5e9e5748-712a-432d-b917-532016ad3cbf,2023-07-28,57070361-d156-4010-b1d9-8402ca55a0f6,Female,27,Beauty,3,300,900
595b0a40-3c55-4ef3-997b-a8d4152dd132,2023-09-06,d98a0702-d67a-4fa8-b896-323f8ad765e0,Female,22,Clothing,4,300,1200
22880764-3cf0-4b72-a9e8-b77b015c5104,2023-09-04,ddc1047f-7314-43a8-835c-85b2947bea62,Female,40,Electronics,2,500,1000
8cd7c34c-7545-4e33-8ea4-8f14788baefd,2023-04-20,2579ce96-c7c1-4d66-bbe1-52a6c1f863b8,Male,27,Beauty,4,300,1200
c28e8756-0e91-4cba-a64d-6f42a6736cd3,2023-07-25,79d4870f-947a-4ad3-97a2-07f9c1d9f6f9,Male,61,Electronics,2,500,1000
ee1b19b7-2ea1-49bb-8d36-5a1a563a8585,2023-01-31,d19aa6c6-856d-40bc-889a-520d8630385c,Female,19,Electronics,4,50,200
e441dd4c-55a0-4d5c-b414-d65def45a69a,2023-03-26,548b6954-3eb0-41d0-baf2-c17a2001a9e9,Male,30,Clothing,4,30,120
b05f0fd2-c559-4661-9e60-e2957416362d,2023-07-14,c1ada176-fb71-4bf1-8e97-3efc644c5739,Male,57,Beauty,2,300,600
134db255-7b35-4dcc-b301-f9dca8078449,2023-01-02,6c19a7f0-4a24-4b72-b3d6-05d7aaad8540,Male,19,Electronics,3,30,90
59ccd5ff-25c9-4095-9cf4-505e60d753ab,2023-07-19,00966d6a-7855-4bd9-968d-d777d4707b0a,Female,37,Electronics,2,30,60
532b2a65-1de1-462c-a08a-e48daddbdc8d,2023-05-16,d0f68525-a204-4d97-8a32-a0d5cfb6fc77,Female,18,Beauty,1,30,30
5b7450d9-aa00-42c3-9663-e8e438bf5f00,2023-08-21,85bec013-e474-4d36-9a76-7c13400784fc,Male,54,Electronics,1,50,50
fe41f2cb-8436-4ea9-aca1-b6970a063b9c,2023-05-27,fa1a62a3-8242-40f2-87f1-f0d0abea9ce3,Female,26,Electronics,2,25,50
c1ef89ef-1804-44d8-a7ce-8708f369614d,2023-08-05,0a8fcb0c-953d-48a6-9c9a-cb334bedc8cc,Female,34,Beauty,4,300,1200
8ca877e8-e22d-49b2-9107-3e3360217689,2023-12-23,662b2a11-e879-4701-ade6-f3f38fc00688,Female,26,Beauty,1,25,25
fcb3c0d6-081a-4dd0-a163-97ef4fb68f6c,2023-10-12,561c4680-992f-454d-a2cd-e23520fbcff2,Female,28,Beauty,1,25,25
f7885692-703d-4d1e-a7d1-6b2d0755a4d4,2023-12-05,4eb2eac3-8d7d-4349-a432-415ffaaf6aec,Female,32,Beauty,4,25,100
db54d4f1-df5b-489e-ac7f-3030735528ae,2023-09-07,aff519b7-6165-41c6-a80d-44e7cc56221a,Male,41,Clothing,4,30,120
64ec68cc-02d2-401f-8526-93c04f340af7,2023-03-21,d0654795-b738-4d39-a72f-d16737ff1565,Female,55,Beauty,3,500,1500
b58bc14e-c28c-48c9-9cd6-bfd100c6ec67,2023-04-08,b6e8d7b6-8d6d-409f-a1fd-0c9b1420aff2,Male,52,Clothing,4,30,120
268090f0-9feb-43bf-9bce-283867751067,2023-06-01,f8f8cf0f-3552-46e7-975d-bc393bc03edc,Male,47,Clothing,2,30,60
adf4dd91-8509-4ae2-8158-6b5fdd1de4a3,2023-04-22,59e8f64a-4a02-4cf3-b84b-512724d29b20,Female,48,Clothing,2,25,50
f17db33e-e556-43af-805e-40a8d8ae7e41,2023-01-30,e8cb8890-cc0a-493a-8128-ec5cd6844234,Male,22,Electronics,3,30,90
a787e851-a92a-45d0-b163-307f0d3a8448,2023-10-24,2e652627-24a2-4345-a135-27c38634386a,Male,61,Clothing,1,25,25
1741b72b-b869-4cb4-8cdc-3954192c9a6d,2023-10-05,69629343-18e6-4ba4-80fe-fa8b18267e93,Male,31,Clothing,1,500,500
a422af66-ce5d-41f3-add3-c95bb07368da,2023-02-01,c5e77725-d822-445a-a739-0718fbb25a15,Female,28,Electronics,4,300,1200
7d081bd4-0465-4e61-bb4e-26b729f90b59,2023-06-10,99385da3-7e8c-4b95-8e73-f7c816f297d7,Female,26,Electronics,2,25,50
591c96e4-01b8-4d96-ba69-1b13bf13a77f,2023-01-30,a816b344-9c55-41e6-828e-936ebae84987,Male,51,Electronics,1,500,500
ebb6ba55-fe89-4c41-8b0d-5a02dee257c1,2023-01-26,415e9ab7-0171-4c0a-bf0b-a9acdf98464c,Female,29,Beauty,3,300,900
bbdb7001-e2d9-47cb-b5ee-14d9c20a7d73,2023-10-27,8a716bc1-d874-4d5a-89c5-1497df0c630b,Female,52,Electronics,3,50,150
3c9a1401-82a2-4587-9c18-df156ae9421b,2023-09-02,96e1cf83-e4ea-48d1-a993-ec039b047a90,Female,52,Electronics,2,25,50
9362583c-76e2-4589-b64e-9cc6414894e3,2023-09-15,74edc55e-4380-4826-b37b-4e8c4af66e03,Female,18,Clothing,3,25,75
1981bf88-1810-4263-87a9-56bd0c00e0e4,2023-09-29,268d5cc0-196c-4db4-920e-be8cc686afd7,Male,57,Electronics,3,50,150
b038c9c4-0146-4dd6-9e4d-7a6e44a830a1,2023-03-22,75c0cc87-ed68-4e9c-80dc-eb3507da2d83,Male,39,Beauty,2,50,100
a293f6cf-a680-4fcd-837b-3b99284a1809,2023-01-30,bb691c5d-0f8e-4514-911a-7c2f0438a681,Female,46,Electronics,4,25,100
9af66928-bb26-47b5-ad19-98b074f0bd25,2023-09-18,fbdeb3f1-721c-48ef-825c-53c5389bdffb,Female,25,Beauty,4,50,200
f8b63c57-96e3-409f-b50c-c891d4d9b82c,2023-02-11,11198136-7dcf-4675-9840-3ed6a81af1c5,Male,28,Electronics,3,30,90
73c7cf3b-0c8b-452f-82c9-6ec66668473b,2023-04-06,98d69d71-3812-4cc4-b949-ef7be78a5219,Male,58,Electronics,4,300,1200
3611111d-c5ce-4244-8689-8adf6e01defc,2023-02-05,78fc3377-cbd6-4de5-8293-6e98bc67ddaf,Female,54,Electronics,4,300,1200
69343489-b35b-4ca0-937b-3ba0a9490bef,2023-11-01,ecb33192-b9a5-42f0-a011-1f2c4c386eca,Male,31,Electronics,3,300,900
e6adc251-41a1-4426-82be-ac97aa89d9fd,2023-02-04,2ba9e6eb-a987-418a-bef9-f4672b0530c9,Female,47,Beauty,4,30,120
9fa4282e-a667-4226-8eff-12555ef5f0e1,2023-12-12,bc6d6f0d-f1a8-4613-8d7d-2a7c53aa2ca2,Female,52,Beauty,3,50,150
71974524-1ad8-485c-94a8-c9e49456832b,2023-05-01,8e95204c-fe7a-4d03-b121-a692733bbbac,Male,38,Clothing,1,500,500
8c44cc7d-1b9a-478c-bbab-87ca9a5f24c3,2023-07-26,11e87ce4-2faf-4184-8cbf-d02cbb6bacd4,Male,54,Beauty,2,50,100
27382cd6-a43d-4398-b273-606aa08e7f00,2023-03-03,2d3d2e24-d9e5-4a5b-b6d8-d995222575d9,Female,22,Electronics,2,25,50
e45eaa37-3a4c-4755-a0f9-54a88a5d0aad,2023-10-19,e965505b-b540-4d8e-881c-55ca0da453a0,Female,36,Clothing,4,300,1200
04391048-137c-4dd1-9877-71d057cfc85d,2023-05-07,17d136bf-86e5-400d-a9a2-bbb2e2741008,Male,31,Clothing,4,50,200
964331ed-e2b4-4282-a439-9ad62b4ee4a3,2023-10-24,69016302-9efa-4737-bc9e-9de79221e333,Female,43,Clothing,4,500,2000
f3cdb134-85ef-4034-abe6-f6b0a8c787ba,2023-11-01,57ec4586-c432-4efb-87a3-d14d8bf91bbe,Male,21,Electronics,2,25,50
b2bdba70-4f0a-4e94-b79f-40e3779abe74,2023-01-21,05363b09-33e5-416a-b26f-993a5a6b5686,Female,42,Beauty,1,30,30
23653583-c994-48d8-8bdc-3ea8ea9ad86e,2023-11-14,150110c9-4ee7-447f-87d1-e9f93d9b6a41,Male,62,Electronics,1,30,30
6a657ac0-412b-4a29-b106-101437f5d844,2023-02-11,c33a93cc-9f26-4f49-9be9-14c5b722182e,Male,59,Clothing,2,500,1000
a41646e7-2677-4b30-b8cb-9f2e45578222,2023-08-03,48dfb025-19d5-4496-b492-f5fcbaf16ea9,Male,42,Electronics,1,25,25
f9454353-40ec-48a0-bb88-8480bfe543aa,2023-12-03,bad1280d-1650-4107-b32d-60f83096d6c9,Female,35,Electronics,2,300,600
a821083d-0d44-413f-9704-40c64a724cd8,2023-10-26,5c5d7ef0-600c-4eb9-890d-06fa9d8597a1,Female,57,Beauty,1,50,50
ed032398-5746-4bf0-8a15-43a84dbd93bd,2023-10-17,a89b2446-cbd3-42f5-bcfc-f30e62aa7428,Male,25,Beauty,3,25,75
4fc5b78b-0fd4-40be-8a1a-b7e1b69eb542,2023-09-25,dd602825-3a06-45cc-81cb-0c068e15adb0,Female,56,Clothing,3,30,90
e18eef68-d5b5-4038-bded-a08e025c8c51,2023-06-11,5090a3ea-f3fd-45d5-8e1c-11cbb4830d5e,Male,57,Electronics,2,500,1000
f1618c1b-0eb6-4209-a2b5-a5de68cbf004,2023-05-14,a60c6bb2-b618-43e4-88f9-c0ff342a4ac5,Male,31,Electronics,1,500,500
937ed50a-9a0f-41b1-acb3-7904d2ede5a6,2023-04-15,f0707ebc-97c0-47da-82d1-d65a4f20d1d3,Female,49,Beauty,4,50,200
37aaebef-76d5-4942-8f28-154f87f5dbaa,2023-12-09,8ea27354-2d9f-4160-a36a-9b1c122dde44,Female,55,Electronics,1,500,500
c476dcdd-24d1-4a81-8d98-e857632c0ca4,2023-06-10,570474a6-de3a-4339-90f4-5515bb7d5724,Male,50,Electronics,3,500,1500
34f77250-f88c-4b73-ac01-8c855ae11973,2023-05-03,427a5197-b6a9-4113-8621-9ba8501c04e7,Female,40,Electronics,3,25,75
63593df5-f054-44f4-9c10-9b24a50497e3,2023-05-16,fd124b71-745a-4daa-8f7b-1e5e207173ad,Female,32,Beauty,1,300,300
736a1123-77d6-45f5-af6e-0fdbf158471c,2023-07-22,9485dcd1-c5d8-44d4-a113-a0cd0ebab217,Male,50,Clothing,1,50,50
